id,elpsdm,ordfreq,ordcat,log_n24,log_rev24,log_revlast,prediction
5782,16,2,6,2.302585092994046,4.919980925828125,3.044522437723423,0
5783,16,1,6,2.0794415416798357,4.543294782270004,2.772588722239781,0
5784,16,1,6,0.6931471805599453,3.4657359027997265,2.8903717578961645,0
5785,16,2,6,1.0986122886681098,3.1780538303479458,2.833213344056216,0
5786,16,1,6,1.791759469228055,4.219507705176107,2.772588722239781,0
5787,16,2,6,0.6931471805599453,2.995732273553991,1.791759469228055,0
5788,15,1,6,2.1972245773362196,4.927253685157205,3.044522437723423,0
5789,15,3,6,1.9459101490553132,4.653960350157523,2.772588722239781,0
5790,15,2,6,2.70805020110221,5.247024072160486,2.772588722239781,0
5791,15,1,6,0.6931471805599453,3.258096538021482,3.044522437723423,0
5792,15,3,6,2.6390573296152584,4.909635626474218,2.3978952727983707,0
5793,15,2,7,1.3862943611198906,4.31748811353631,3.9318256327243257,0
5794,15,2,7,2.995732273553991,5.726847747587197,3.258096538021482,0
5795,15,4,4,2.8903717578961645,4.394449154672439,1.9459101490553132,0
5796,15,1,7,1.791759469228055,4.844187086458591,3.4339872044851463,0
5797,15,1,6,0.6931471805599453,3.2188758248682006,3.044522437723423,0
5798,15,3,4,2.4849066497880004,4.248495242049359,1.791759469228055,0
5799,15,3,7,2.4849066497880004,5.375278407684165,3.4657359027997265,0
5800,15,4,4,2.302585092994046,3.970291913552122,2.0794415416798357,0
5801,15,2,6,2.1972245773362196,4.465908118654584,3.044522437723423,0
5802,15,2,6,2.1972245773362196,4.48863636973214,2.833213344056216,0
5803,15,4,5,2.3978952727983707,4.605170185988092,2.6390573296152584,0
5804,15,4,7,3.5553480614894135,6.434546518787453,3.332204510175204,0
5805,15,1,6,2.70805020110221,4.983606621708336,2.772588722239781,0
5806,15,3,5,1.6094379124341003,3.5553480614894135,1.9459101490553132,0
5807,15,2,6,0.6931471805599453,3.2188758248682006,3.044522437723423,0
5808,15,1,6,1.6094379124341003,4.110873864173311,3.044522437723423,0
5809,15,2,7,2.3978952727983707,5.8944028342648505,4.2626798770413155,0
5810,15,2,6,1.9459101490553132,4.499809670330265,2.772588722239781,0
5811,15,2,6,1.0986122886681098,3.5553480614894135,3.044522437723423,0
5812,15,2,5,2.8903717578961645,5.017279836814924,2.3978952727983707,0
5813,15,1,7,1.791759469228055,4.955827057601261,3.4965075614664802,0
5814,15,2,6,1.791759469228055,4.276666119016055,3.044522437723423,0
5815,15,3,5,2.833213344056216,5.075173815233827,2.3978952727983707,0
5816,15,4,5,2.772588722239781,4.844187086458591,1.9459101490553132,0
5817,15,4,5,2.0794415416798357,4.143134726391533,1.9459101490553132,0
5818,15,2,6,1.0986122886681098,3.5553480614894135,2.772588722239781,0
5819,15,4,7,2.8903717578961645,5.932245187448011,3.258096538021482,0
5820,15,1,5,2.9444389791664403,4.663439094112067,2.5649493574615367,0
5821,15,1,5,2.833213344056216,4.955827057601261,1.9459101490553132,0
5822,15,1,6,1.6094379124341003,4.442651256490317,3.044522437723423,0
5823,15,4,4,2.302585092994046,4.31748811353631,2.1972245773362196,0
5824,15,3,5,1.0986122886681098,2.995732273553991,2.3978952727983707,0
5825,15,2,5,2.6390573296152584,4.584967478670572,2.3978952727983707,0
5826,15,3,5,2.4849066497880004,4.890349128221754,2.6390573296152584,0
5827,15,4,5,2.3978952727983707,4.430816798843313,2.1972245773362196,0
5828,15,3,5,1.3862943611198906,3.912023005428146,2.70805020110221,0
5829,15,1,7,0.6931471805599453,3.6888794541139363,3.258096538021482,0
5830,15,2,6,2.6390573296152584,4.976733742420574,2.833213344056216,0
5831,15,3,5,2.0794415416798357,3.9889840465642745,2.1972245773362196,0
5832,15,1,5,2.70805020110221,4.736198448394496,2.6390573296152584,0
5833,15,2,5,2.4849066497880004,4.406719247264253,2.1972245773362196,0
5834,15,4,4,3.2188758248682006,4.343805421853684,1.3862943611198906,0
5835,15,3,6,1.3862943611198906,3.828641396489095,2.772588722239781,0
5836,15,4,5,2.70805020110221,4.51085950651685,2.3978952727983707,0
5837,15,2,5,3.2188758248682006,5.209486152841421,2.3978952727983707,0
5838,15,2,7,2.3978952727983707,4.68213122712422,3.258096538021482,0
5839,15,1,6,1.9459101490553132,4.1588830833596715,2.772588722239781,0
5840,15,1,7,2.0794415416798357,5.247024072160486,3.258096538021482,0
5841,15,2,7,1.6094379124341003,4.51085950651685,3.4339872044851463,0
5842,15,2,5,2.833213344056216,4.430816798843313,2.5649493574615367,0
5843,15,2,7,2.1972245773362196,4.663439094112067,3.4339872044851463,0
5844,15,4,5,3.58351893845611,5.831882477283517,2.3978952727983707,0
5845,15,2,7,0.6931471805599453,4.007333185232471,3.4339872044851463,0
5846,15,4,4,3.713572066704308,5.030437921392435,1.9459101490553132,0
5847,15,1,5,2.995732273553991,5.634789603169249,2.3978952727983707,0
5848,15,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5849,15,1,5,2.833213344056216,4.90527477843843,2.3978952727983707,0
5850,15,4,4,1.791759469228055,3.4657359027997265,2.0794415416798357,0
5851,15,4,5,2.3978952727983707,3.8918202981106265,1.0986122886681098,0
5852,15,1,6,0.6931471805599453,3.4011973816621555,2.772588722239781,0
5853,15,2,6,0.6931471805599453,3.5553480614894135,3.044522437723423,0
5854,15,4,4,2.772588722239781,4.276666119016055,1.791759469228055,0
5855,15,1,6,1.791759469228055,4.0943445622221,2.772588722239781,0
5856,15,1,5,3.044522437723423,5.5254529391317835,2.70805020110221,0
5857,15,1,6,2.6390573296152584,5.3471075307174685,3.044522437723423,0
5858,15,1,7,1.791759469228055,4.74493212836325,3.258096538021482,0
5859,15,1,6,1.0986122886681098,3.5553480614894135,2.8903717578961645,0
5860,15,2,5,2.6390573296152584,4.983606621708336,2.3978952727983707,0
5861,15,3,6,2.4849066497880004,4.7535901911063645,2.833213344056216,0
5862,15,3,4,3.367295829986474,4.757891273005756,1.791759469228055,0
5863,15,1,6,2.5649493574615367,5.429345628954441,3.044522437723423,0
5864,15,2,5,2.302585092994046,4.418840607796598,2.5649493574615367,0
5865,15,1,6,1.6094379124341003,4.04305126783455,2.772588722239781,0
5866,15,4,5,2.4849066497880004,4.605170185988092,2.3978952727983707,0
5867,15,2,7,0.6931471805599453,4.007333185232471,3.4339872044851463,0
5868,15,3,4,3.044522437723423,4.634728988229636,1.791759469228055,0
5869,15,1,7,1.0986122886681098,4.04305126783455,3.258096538021482,0
5870,15,2,7,2.995732273553991,5.472270673671475,2.772588722239781,0
5871,15,3,4,3.091042453358316,4.574710978503383,1.791759469228055,0
5872,15,2,6,1.791759469228055,4.143134726391533,3.044522437723423,0
5873,15,1,7,1.9459101490553132,4.90527477843843,3.258096538021482,0
5874,15,1,6,2.302585092994046,4.2626798770413155,2.772588722239781,0
5875,15,3,5,3.2188758248682006,5.19295685089021,2.3978952727983707,0
5876,15,1,7,0.0,3.2188758248682006,3.258096538021482,0
5877,15,4,4,2.6390573296152584,4.127134385045092,1.791759469228055,0
5878,15,4,4,2.772588722239781,3.9415818076696905,1.3862943611198906,0
5879,15,1,6,0.6931471805599453,3.4011973816621555,2.772588722239781,0
5880,15,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5881,15,2,5,3.332204510175204,4.68213122712422,2.3978952727983707,0
5882,15,2,5,2.4849066497880004,4.543294782270004,2.3978952727983707,0
5883,15,1,6,2.302585092994046,4.23410650459726,3.044522437723423,0
5884,15,4,6,1.791759469228055,4.406719247264253,2.5649493574615367,0
5885,15,1,6,1.791759469228055,4.5217885770490405,3.1780538303479458,0
5886,15,2,6,1.791759469228055,4.31748811353631,2.772588722239781,0
5887,15,2,6,2.0794415416798357,4.465908118654584,2.772588722239781,0
5888,15,1,6,2.772588722239781,5.187385805840755,2.8903717578961645,0
5889,15,3,7,2.6390573296152584,5.945420608606575,3.784189633918261,0
5890,15,3,5,3.2188758248682006,5.209486152841421,2.4849066497880004,0
5891,15,1,7,1.791759469228055,4.867534450455582,3.258096538021482,0
5892,15,1,6,1.791759469228055,4.290459441148391,3.044522437723423,0
5893,15,4,5,3.58351893845611,5.768320995793772,2.5649493574615367,0
5894,15,2,7,2.70805020110221,5.236441962829949,2.3978952727983707,0
5895,15,3,4,2.70805020110221,3.9318256327243257,1.9459101490553132,0
5896,15,2,5,2.3978952727983707,4.343805421853684,2.5649493574615367,0
5897,15,2,6,1.0986122886681098,3.912023005428146,3.044522437723423,0
5898,15,3,7,2.5649493574615367,5.4510384535657,3.258096538021482,0
5899,15,2,5,2.5649493574615367,4.51085950651685,2.5649493574615367,0
5900,15,3,5,1.791759469228055,3.9889840465642745,2.3978952727983707,0
5901,15,3,4,2.772588722239781,5.204006687076795,1.791759469228055,0
5902,15,3,6,2.1972245773362196,4.290459441148391,2.772588722239781,0
5903,15,1,6,0.0,2.772588722239781,2.833213344056216,0
5904,15,1,6,2.5649493574615367,4.48863636973214,2.772588722239781,0
5905,15,1,6,0.0,2.70805020110221,2.772588722239781,0
5906,15,4,7,2.3978952727983707,5.19295685089021,3.044522437723423,0
5907,15,2,6,2.772588722239781,5.3612921657094255,2.3978952727983707,0
5908,15,2,5,2.6390573296152584,4.3694478524670215,2.3978952727983707,0
5909,15,2,7,0.6931471805599453,3.6888794541139363,3.4339872044851463,0
5910,15,4,5,2.5649493574615367,4.770684624465665,2.5649493574615367,0
5911,15,4,6,2.833213344056216,5.214935757608986,2.1972245773362196,0
5912,15,3,7,1.9459101490553132,5.272999558563747,3.9318256327243257,0
5913,15,1,6,1.0986122886681098,3.4011973816621555,2.772588722239781,0
5914,15,4,7,3.2188758248682006,6.021023349349527,3.044522437723423,0
5915,15,2,5,3.258096538021482,5.099866427824199,2.3978952727983707,0
5916,15,2,5,2.9444389791664403,4.672828834461906,2.3978952727983707,0
5917,15,3,4,2.9444389791664403,4.468777561082536,1.791759469228055,0
5918,15,2,7,2.0794415416798357,4.90527477843843,3.9318256327243257,0
5919,15,3,5,1.9459101490553132,3.8501476017100584,2.3978952727983707,0
5920,15,4,7,1.9459101490553132,4.8283137373023015,3.713572066704308,0
5921,15,1,6,1.0986122886681098,3.295836866004329,2.772588722239781,0
5922,15,4,6,2.1972245773362196,4.23410650459726,2.772588722239781,0
5923,15,1,6,1.6094379124341003,4.110873864173311,2.772588722239781,0
5924,15,1,7,2.1972245773362196,4.718498871295094,3.258096538021482,0
5925,15,4,5,1.9459101490553132,4.653960350157523,2.3978952727983707,0
5926,15,1,6,1.0986122886681098,3.6888794541139363,3.044522437723423,0
5927,15,3,5,2.302585092994046,4.418840607796598,2.5649493574615367,0
5928,15,1,5,3.1780538303479458,4.969813299576001,2.4849066497880004,0
5929,15,1,6,0.0,2.70805020110221,2.772588722239781,0
5930,15,3,5,1.6094379124341003,3.295836866004329,1.9459101490553132,0
5931,15,2,5,2.6390573296152584,4.718498871295094,1.9459101490553132,0
5932,15,1,6,2.302585092994046,4.77912349311153,3.044522437723423,0
5933,15,4,7,2.1972245773362196,5.220355825078324,3.4339872044851463,0
5934,15,1,5,3.367295829986474,4.43970574626056,2.3978952727983707,0
5935,15,2,5,2.5649493574615367,4.454347296253507,2.3978952727983707,0
5936,15,2,6,1.0986122886681098,3.8066624897703196,3.044522437723423,0
5937,15,4,4,2.3978952727983707,4.060443010546419,1.6094379124341003,0
5938,15,2,6,2.302585092994046,5.267858159063328,2.8903717578961645,0
5939,15,1,6,1.3862943611198906,4.204692619390966,3.044522437723423,0
5940,15,2,7,2.302585092994046,5.442417710521793,3.258096538021482,0
5941,15,1,5,3.044522437723423,4.51085950651685,2.3978952727983707,0
5942,15,2,6,2.302585092994046,4.74493212836325,3.044522437723423,0
5943,15,1,6,1.0986122886681098,3.5263605246161616,3.1354942159291497,0
5944,15,1,7,0.6931471805599453,4.31748811353631,3.713572066704308,0
5945,15,1,5,2.4849066497880004,4.762173934797756,2.3978952727983707,0
5946,15,4,7,2.6390573296152584,5.204006687076795,3.258096538021482,0
5947,15,4,5,2.0794415416798357,4.007333185232471,1.791759469228055,0
5948,15,2,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5949,15,1,6,1.6094379124341003,4.605170185988092,3.044522437723423,0
5950,15,1,6,0.6931471805599453,3.6888794541139363,3.044522437723423,0
5951,15,1,6,2.302585092994046,4.442651256490317,2.772588722239781,0
5952,15,3,5,2.995732273553991,4.7535901911063645,2.3978952727983707,0
5953,15,1,6,1.9459101490553132,4.5217885770490405,2.772588722239781,0
5954,15,3,5,1.791759469228055,3.4657359027997265,2.3978952727983707,0
5955,15,2,6,1.9459101490553132,4.007333185232471,2.772588722239781,0
5956,15,1,6,1.791759469228055,4.248495242049359,3.044522437723423,0
5957,15,2,6,2.3978952727983707,4.820281565605037,2.8903717578961645,0
5958,15,1,6,1.9459101490553132,4.30406509320417,3.1354942159291497,0
5959,15,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
5960,15,3,5,1.6094379124341003,4.02535169073515,2.5649493574615367,0
5961,15,1,7,1.6094379124341003,4.553876891600541,3.258096538021482,0
5962,15,2,6,2.1972245773362196,4.653960350157523,2.772588722239781,0
5963,15,1,7,0.0,3.2188758248682006,3.258096538021482,0
5964,15,2,7,2.302585092994046,5.521460917862246,3.828641396489095,0
5965,15,1,6,1.6094379124341003,4.1588830833596715,3.1354942159291497,0
5966,15,4,5,2.5649493574615367,4.189654742026425,2.3978952727983707,0
5967,15,1,6,0.6931471805599453,3.258096538021482,2.833213344056216,0
5968,15,1,5,2.4849066497880004,4.787491742782046,2.3978952727983707,0
5969,15,4,5,3.58351893845611,4.990432586778736,2.3978952727983707,0
5970,15,4,6,3.1354942159291497,5.659482215759621,3.044522437723423,0
5971,15,3,7,2.4849066497880004,5.384495062789089,3.091042453358316,0
5972,15,2,7,2.1972245773362196,5.393627546352362,3.9318256327243257,0
5973,15,3,5,2.0794415416798357,4.189654742026425,2.4849066497880004,0
5974,15,2,6,2.9444389791664403,4.912654885736052,1.791759469228055,0
5975,15,2,5,2.4849066497880004,4.663439094112067,2.3978952727983707,0
5976,15,2,7,2.995732273553991,6.249975242259483,4.61512051684126,0
5977,15,2,7,0.6931471805599453,4.007333185232471,3.258096538021482,0
5978,15,4,5,1.6094379124341003,3.784189633918261,2.6390573296152584,0
5979,15,2,5,2.8903717578961645,4.718498871295094,2.3978952727983707,0
5980,15,3,7,1.791759469228055,4.3694478524670215,3.258096538021482,0
5981,15,3,5,1.791759469228055,3.8066624897703196,2.3978952727983707,0
5982,15,3,5,1.791759469228055,3.7612001156935624,2.3978952727983707,0
5983,15,1,6,1.6094379124341003,3.7376696182833684,2.772588722239781,0
5984,15,1,7,1.3862943611198906,4.0943445622221,3.258096538021482,0
5985,15,4,5,2.0794415416798357,4.02535169073515,2.3978952727983707,0
5986,15,2,6,1.0986122886681098,3.5553480614894135,2.3978952727983707,0
5987,15,3,7,2.70805020110221,5.170483995038151,3.258096538021482,0
5988,15,1,6,0.6931471805599453,3.7376696182833684,3.1354942159291497,0
5989,15,1,7,2.3978952727983707,5.6937321388027,3.58351893845611,0
5990,15,3,7,2.1972245773362196,5.075173815233827,3.044522437723423,0
5991,15,1,5,2.70805020110221,4.9344739331306915,2.3978952727983707,0
5992,15,3,5,1.0986122886681098,3.1354942159291497,2.0794415416798357,0
5993,15,1,6,2.4849066497880004,5.135798437050262,3.044522437723423,0
5994,15,3,5,1.9459101490553132,3.8918202981106265,1.791759469228055,0
5995,15,1,7,3.1780538303479458,6.12029741895095,3.4339872044851463,0
5996,15,3,5,1.6094379124341003,3.912023005428146,2.3978952727983707,0
5997,15,3,5,2.4849066497880004,4.442651256490317,2.3978952727983707,0
5998,15,1,6,1.3862943611198906,3.784189633918261,2.772588722239781,0
5999,15,1,5,2.5649493574615367,4.852030263919617,2.3978952727983707,0
6000,15,3,6,2.9444389791664403,4.983606621708336,2.772588722239781,0
6001,15,1,7,0.6931471805599453,3.4011973816621555,3.258096538021482,0
6002,15,1,6,2.0794415416798357,4.406719247264253,2.8903717578961645,0
6003,15,1,6,1.6094379124341003,3.9318256327243257,2.772588722239781,0
6004,15,1,6,1.9459101490553132,4.174387269895637,2.772588722239781,0
6005,15,1,6,2.8903717578961645,5.220355825078324,2.772588722239781,0
6006,15,2,5,2.302585092994046,4.31748811353631,2.6390573296152584,0
6007,15,3,5,1.3862943611198906,3.58351893845611,2.3978952727983707,0
6008,15,1,7,1.6094379124341003,4.51085950651685,3.258096538021482,0
6009,15,4,5,2.70805020110221,5.049856007249537,2.3978952727983707,0
6010,15,1,6,1.0986122886681098,3.5553480614894135,3.044522437723423,0
6011,15,1,6,1.6094379124341003,4.406719247264253,3.1354942159291497,0
6012,15,3,5,2.0794415416798357,4.465908118654584,2.3978952727983707,0
6013,15,4,4,3.4011973816621555,5.030437921392435,2.0794415416798357,0
6014,15,1,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
6015,15,2,6,1.0986122886681098,3.6888794541139363,3.044522437723423,0
6016,15,3,5,2.772588722239781,4.8283137373023015,2.3978952727983707,0
6017,15,4,4,2.3978952727983707,3.8501476017100584,1.791759469228055,0
6018,15,1,7,1.6094379124341003,4.30406509320417,3.4011973816621555,0
6019,15,2,5,2.772588722239781,4.68213122712422,2.3978952727983707,0
6020,15,2,5,2.833213344056216,5.056245805348308,2.3978952727983707,0
6021,15,2,5,2.70805020110221,4.343805421853684,2.1972245773362196,0
6022,15,4,7,3.091042453358316,6.137727054086234,3.258096538021482,0
6023,15,4,6,2.5649493574615367,4.859812404361672,2.833213344056216,0
6024,15,2,6,2.833213344056216,5.69035945432406,2.3978952727983707,0
6025,15,1,6,2.1972245773362196,4.762173934797756,3.044522437723423,0
6026,15,4,6,1.3862943611198906,3.6888794541139363,2.3978952727983707,0
6027,15,3,7,1.0986122886681098,3.912023005428146,2.3978952727983707,0
6028,15,4,4,3.4657359027997265,4.969813299576001,2.0794415416798357,0
6029,15,1,6,0.6931471805599453,2.995732273553991,2.772588722239781,0
6030,15,3,5,3.044522437723423,5.1647859739235145,1.791759469228055,0
6031,15,1,5,2.995732273553991,5.147494476813453,2.3978952727983707,0
6032,15,1,6,2.3978952727983707,4.718498871295094,2.8903717578961645,0
6033,15,1,6,0.6931471805599453,3.332204510175204,3.044522437723423,0
6034,15,3,6,2.833213344056216,4.90527477843843,2.772588722239781,0
6035,15,3,5,1.3862943611198906,3.4657359027997265,2.3978952727983707,0
6036,15,3,5,2.0794415416798357,3.9512437185814275,2.3978952727983707,0
6037,15,1,6,2.1972245773362196,4.59511985013459,3.044522437723423,0
6038,15,4,4,3.4657359027997265,5.2832037287379885,1.9459101490553132,0
6039,15,3,7,2.9444389791664403,6.230481447578482,3.258096538021482,0
6040,15,2,7,2.1972245773362196,4.465908118654584,3.258096538021482,0
6041,15,3,5,2.995732273553991,4.77912349311153,2.3978952727983707,0
6042,15,4,4,3.4339872044851463,4.672828834461906,1.9459101490553132,0
6043,15,1,7,1.791759469228055,5.135798437050262,3.828641396489095,0
6044,15,1,6,0.6931471805599453,2.995732273553991,2.772588722239781,0
6045,15,1,6,2.0794415416798357,4.672828834461906,3.044522437723423,0
6046,15,1,6,2.4849066497880004,4.8283137373023015,3.044522437723423,0
6047,15,1,6,0.0,2.70805020110221,2.772588722239781,0
6048,15,1,7,1.3862943611198906,4.0943445622221,3.258096538021482,0
6049,15,2,7,2.302585092994046,4.867534450455582,3.258096538021482,0
6050,15,2,7,2.302585092994046,5.676753802268282,3.9318256327243257,0
6051,15,2,6,2.1972245773362196,4.382026634673881,3.044522437723423,0
6052,15,4,5,1.791759469228055,3.5263605246161616,1.9459101490553132,0
6053,15,4,5,3.044522437723423,5.298317366548036,2.5649493574615367,0
6054,15,1,6,1.6094379124341003,3.9512437185814275,2.772588722239781,0
6055,15,2,6,1.0986122886681098,3.784189633918261,3.044522437723423,0
6056,15,1,7,1.6094379124341003,4.553876891600541,3.258096538021482,0
6057,15,3,5,1.6094379124341003,3.6635616461296463,2.3978952727983707,0
6058,15,1,7,1.0986122886681098,4.382026634673881,3.4339872044851463,0
6059,15,3,5,1.3862943611198906,3.4339872044851463,2.3978952727983707,0
6060,15,4,4,2.1972245773362196,3.828641396489095,1.6094379124341003,0
6061,15,2,6,1.9459101490553132,4.553876891600541,2.772588722239781,0
6062,15,2,6,2.302585092994046,4.770684624465665,2.772588722239781,0
6063,15,1,6,2.6390573296152584,5.184588601219693,3.044522437723423,0
6064,15,2,6,2.302585092994046,4.454347296253507,2.772588722239781,0
6065,15,3,7,3.2188758248682006,6.1070228877422545,3.258096538021482,0
6066,15,3,7,2.5649493574615367,5.649326288860142,3.4339872044851463,0
6067,15,3,5,1.3862943611198906,3.4339872044851463,1.791759469228055,0
6068,15,3,5,2.3978952727983707,4.543294782270004,2.3978952727983707,0
6069,15,1,6,1.0986122886681098,3.7376696182833684,3.044522437723423,0
6070,15,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
6071,15,1,6,1.9459101490553132,4.127134385045092,2.772588722239781,0
6072,15,2,6,2.772588722239781,4.663439094112067,3.044522437723423,0
6073,15,2,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
6074,15,2,7,1.6094379124341003,4.330733340286331,3.258096538021482,0
6075,15,1,6,2.1972245773362196,4.237723145067448,3.044522437723423,0
6076,15,1,6,0.0,2.70805020110221,2.772588722239781,0
6077,15,4,5,1.791759469228055,3.5553480614894135,2.3978952727983707,0
6078,15,4,6,2.8903717578961645,5.438079308923196,2.833213344056216,0
6079,15,1,5,2.833213344056216,4.983606621708336,2.3978952727983707,0
6080,15,4,6,2.3978952727983707,4.787491742782046,2.6390573296152584,0
6081,15,1,6,0.6931471805599453,3.4011973816621555,3.044522437723423,0
6082,15,1,6,1.6094379124341003,4.007333185232471,2.772588722239781,0
6083,15,3,5,2.4849066497880004,4.56954300834494,2.3978952727983707,0
6084,15,1,6,0.6931471805599453,2.995732273553991,2.772588722239781,0
6085,15,3,7,1.791759469228055,5.123963979403259,2.3978952727983707,0
6086,15,2,6,1.791759469228055,4.330733340286331,2.3978952727983707,0
6087,15,4,6,1.791759469228055,4.8283137373023015,3.044522437723423,0
6088,15,1,6,2.6390573296152584,4.553876891600541,2.8903717578961645,0
6089,15,1,7,3.044522437723423,5.123963979403259,3.58351893845611,0
6090,15,2,5,2.5649493574615367,4.51085950651685,2.6390573296152584,0
6091,15,4,5,1.9459101490553132,3.9889840465642745,2.3978952727983707,0
6092,15,1,7,2.3978952727983707,5.099866427824199,3.9512437185814275,0
6093,15,3,6,1.6094379124341003,4.060443010546419,2.5649493574615367,0
6094,15,2,7,1.0986122886681098,3.6888794541139363,2.3978952727983707,0
6095,15,1,6,1.3862943611198906,4.2626798770413155,2.995732273553991,0
6096,15,2,7,2.4849066497880004,6.003887067106539,4.110873864173311,0
6097,15,2,6,1.0986122886681098,3.4011973816621555,2.772588722239781,0
6098,15,1,6,2.0794415416798357,4.787491742782046,2.995732273553991,0
6099,15,1,7,1.0986122886681098,4.0943445622221,3.258096538021482,0
6100,15,1,6,1.0986122886681098,3.58351893845611,3.044522437723423,0
6101,15,2,6,1.9459101490553132,4.3694478524670215,2.8903717578961645,0
6102,15,1,6,2.1972245773362196,4.882801922586371,3.1354942159291497,0
6103,15,2,5,2.3978952727983707,4.356708826689592,2.4849066497880004,0
6104,15,1,6,1.6094379124341003,3.912023005428146,2.772588722239781,0
6105,15,1,7,2.3978952727983707,5.075173815233827,3.9318256327243257,0
6106,15,1,6,1.6094379124341003,4.1588830833596715,3.2188758248682006,0
6107,15,2,6,2.4849066497880004,4.919980925828125,2.772588722239781,0
6108,15,1,6,1.9459101490553132,4.248495242049359,2.772588722239781,0
6109,15,3,5,2.772588722239781,4.499809670330265,1.791759469228055,0
6110,15,1,7,2.0794415416798357,4.634728988229636,3.258096538021482,0
6111,15,1,6,2.772588722239781,4.997212273764115,2.772588722239781,0
6112,15,1,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
6113,15,1,6,1.791759469228055,4.02535169073515,2.772588722239781,0
6114,15,3,6,2.302585092994046,4.3694478524670215,2.9444389791664403,0
6115,15,1,6,1.791759469228055,4.382026634673881,2.772588722239781,0
6116,15,2,5,2.302585092994046,4.454347296253507,2.5649493574615367,0
6117,15,1,6,1.6094379124341003,4.276666119016055,3.044522437723423,0
6118,15,1,5,2.70805020110221,4.9344739331306915,2.70805020110221,0
6119,15,1,6,2.3978952727983707,4.882801922586371,3.044522437723423,0
6120,15,2,5,3.044522437723423,5.262690188904886,2.3978952727983707,0
6121,15,2,7,2.0794415416798357,5.480638923341991,3.9318256327243257,0
6122,15,2,6,1.9459101490553132,4.418840607796598,2.772588722239781,0
6123,15,3,5,1.0986122886681098,2.9444389791664403,1.9459101490553132,0
6124,15,4,6,3.044522437723423,5.420534999272286,2.3978952727983707,0
6125,15,3,6,2.3978952727983707,4.804021044733257,2.5649493574615367,0
6126,15,3,6,1.3862943611198906,3.8066624897703196,2.3978952727983707,0
6127,15,3,7,2.3978952727983707,5.62040086571715,3.258096538021482,0
6128,15,4,4,3.367295829986474,4.955827057601261,1.791759469228055,0
6129,15,2,6,1.6094379124341003,4.406719247264253,3.044522437723423,0
6130,15,1,6,0.6931471805599453,3.2188758248682006,2.772588722239781,0
6131,15,4,6,2.5649493574615367,5.087596335232384,1.791759469228055,0
6132,15,3,5,1.6094379124341003,3.6635616461296463,2.3978952727983707,0
6133,15,3,6,2.70805020110221,5.484796933490655,3.044522437723423,0
6134,15,1,5,2.70805020110221,4.653960350157523,2.3978952727983707,0
6135,15,1,5,2.70805020110221,5.056245805348308,2.5649493574615367,0
6136,15,1,5,2.6390573296152584,4.356708826689592,2.5649493574615367,0
6137,15,1,5,2.9444389791664403,5.043425116919247,2.3978952727983707,0
6138,15,4,4,3.1780538303479458,4.68213122712422,1.791759469228055,0
6139,15,1,5,2.4849066497880004,4.919980925828125,2.5649493574615367,0
6140,15,3,5,1.6094379124341003,3.258096538021482,1.6094379124341003,0
6141,15,1,6,2.4849066497880004,4.700480365792417,2.772588722239781,0
6142,15,2,7,2.302585092994046,5.2832037287379885,3.258096538021482,0
6143,15,1,7,1.0986122886681098,4.454347296253507,3.4657359027997265,0
6144,15,1,6,1.9459101490553132,4.442651256490317,3.091042453358316,0
6145,15,1,6,1.791759469228055,4.248495242049359,2.8903717578961645,0
6146,15,4,5,3.6635616461296463,5.0238805208462765,2.3978952727983707,0
6147,15,2,7,1.791759469228055,4.927253685157205,3.4011973816621555,0
6148,15,1,6,0.6931471805599453,3.258096538021482,3.091042453358316,0
6149,15,3,4,3.295836866004329,4.927253685157205,1.791759469228055,0
6150,15,1,6,1.0986122886681098,3.8501476017100584,3.1354942159291497,0
6151,15,1,7,0.6931471805599453,4.5217885770490405,4.290459441148391,0
6152,15,1,6,1.9459101490553132,4.727387818712341,3.044522437723423,0
6153,15,3,5,1.9459101490553132,3.8918202981106265,2.3978952727983707,0
6154,15,1,7,0.6931471805599453,3.9512437185814275,3.332204510175204,0
6155,15,2,6,1.6094379124341003,3.9512437185814275,2.772588722239781,0
6156,15,2,7,2.4849066497880004,5.365976015021851,3.044522437723423,0
6157,15,1,7,1.6094379124341003,4.189654742026425,3.258096538021482,0
6158,15,1,7,1.9459101490553132,4.574710978503383,3.258096538021482,0
6159,15,4,4,3.044522437723423,4.709530201312334,1.791759469228055,0
6160,15,3,7,1.3862943611198906,4.543294782270004,3.332204510175204,0
6161,15,1,6,2.302585092994046,4.727387818712341,2.8903717578961645,0
6162,15,1,5,2.833213344056216,4.948759890378168,2.70805020110221,0
6163,15,3,5,2.0794415416798357,4.23410650459726,2.6390573296152584,0
6164,15,1,6,1.3862943611198906,3.6888794541139363,2.772588722239781,0
6165,15,3,5,2.3978952727983707,4.499809670330265,2.3978952727983707,0
